label_rank_qid,label_rank_name,label_qid,label_name,assigned_node_count,assigned_leaf_node_count,strict_descendant_count,leaf_descendant_count,is_leaf_label
Q7432,species,Q610212,Red-billed buffalo weaver,2,2,2,2,0
Q7432,species,Q610388,Babbling Starling,2,2,2,2,0
Q7432,species,Q61046238,Dicrurus divaricatus,2,2,2,2,0
Q7432,species,Q611359,Madagascar Spinetail,2,2,2,2,0
Q7432,species,Q611926,Field Sparrow,2,2,2,2,0
Q7432,species,Q61197651,Chattering gnatwren,2,2,2,2,0
Q7432,species,Q614490,Bernieria madagascariensis,2,2,2,2,0
Q7432,species,Q615437,Egyptian Nightjar,2,2,2,2,0
Q7432,species,Q616230,Pale-browed Treehunter,2,2,2,2,0
Q7432,species,Q616456,Daurian Redstart,2,2,2,2,0
Q7432,species,Q617424,Heliangelus micraster,2,2,2,2,0
Q7432,species,Q61885254,Sterna acuflavida,2,2,2,2,0
Q7432,species,Q619065,Pacific Gull,2,2,2,2,0
Q7432,species,Q61995467,White-bellied Blue Robin,2,2,2,2,0
Q7432,species,Q62071767,Sangkar White-eye,2,2,2,2,0
Q7432,species,Q62079997,Pterorhinus courtoisi,2,2,2,2,0
Q7432,species,Q62080657,Pterorhinus davidi,2,2,2,2,0
Q7432,species,Q62083675,Pterorhinus waddelli,2,2,2,2,0
Q7432,species,Q62083873,Pterorhinus koslowi,2,2,2,2,0
Q7432,species,Q62090172,Ianthocincla lunulata,2,2,2,2,0
Q7432,species,Q62098144,Argya affinis,2,2,2,2,0
Q7432,species,Q62131914,Catriscus brevirostris,2,2,2,2,0
Q7432,species,Q62132290,Cincloramphus whitneyi,2,2,2,2,0
Q7432,species,Q62132462,Cincloramphus rufus,2,2,2,2,0
Q7432,species,Q62168513,Locustella alfredi,2,2,2,2,0
Q7432,species,Q62168661,Helopsaltes pryeri,2,2,2,2,0
Q7432,species,Q623428,Rufous-headed Tanager,2,2,2,2,0
Q7432,species,Q625446,Long-billed Wren,2,2,2,2,0
Q7432,species,Q626289,Kākā,2,2,2,2,0
Q7432,species,Q628149,Purple Roller,2,2,2,2,0
Q7432,species,Q630022,Millerbird,2,2,2,2,0
Q7432,species,Q630641,White-lored Antpitta,2,2,2,2,0
Q7432,species,Q630665,Madagascar Wood Rail,2,2,2,2,0
Q7432,species,Q631001,Amazonian Antpitta,2,2,2,2,0
Q7432,species,Q631251,Chestnut-headed Flufftail,2,2,2,2,0
Q7432,species,Q632066,Australian Brushturkey,2,2,2,2,0
Q7432,species,Q632213,Rosy-faced Lovebird,2,2,2,2,0
Q7432,species,Q633877,Black-chested Buzzard-Eagle,2,2,2,2,0
Q7432,species,Q636452,New Zealand Plover,2,2,2,2,0
Q7432,species,Q638019,northern saw-whet owl,2,2,2,2,0
Q7432,species,Q63881,Buff-throated Purpletuft,2,2,2,2,0
Q7432,species,Q63911,Veracruz Wren,2,2,2,2,0
Q7432,species,Q639254,large green pigeon,2,2,2,2,0
Q7432,species,Q639676,Vieillot's Black Weaver,2,2,2,2,0
Q7432,species,Q640999,Oriental Pied Hornbill,2,2,2,2,0
Q7432,species,Q641195,Hooded Yellowthroat,2,2,2,2,0
Q7432,species,Q642262,Grey-breasted Mountain Toucan,2,2,2,2,0
Q7432,species,Q643672,Papuan Mountain Pigeon,2,2,2,2,0
Q7432,species,Q643746,Capped White-eye,2,2,2,2,0
Q7432,species,Q644100,Red-headed Myzomela,2,2,2,2,0
Q7432,species,Q644135,Cacatua leadbeateri,2,2,2,2,0
Q7432,species,Q645528,Northern Red Bishop,2,2,2,2,0
Q7432,species,Q647461,Ruddy Duck,2,2,2,2,0
Q7432,species,Q647512,magnificent frigatebird,2,2,2,2,0
Q7432,species,Q648011,Ornate Fruit Dove,2,2,2,2,0
Q7432,species,Q649024,White-fronted Bee-eater,2,2,2,2,0
Q7432,species,Q650369,Ash-throated Flycatcher,2,2,2,2,0
Q7432,species,Q652266,Argusianus argus,2,2,2,2,0
Q7432,species,Q652348,Grey-headed Gull,2,2,2,2,0
Q7432,species,Q656412,Scale-throated Hermit,2,2,2,2,0
Q7432,species,Q657413,Myiarchus sagrae,2,2,2,2,0
Q7432,species,Q659632,Brewer's Sparrow,2,2,2,2,0
Q7432,species,Q659742,Streak-throated Bush Tyrant,2,2,2,2,0
Q7432,species,Q660103,Mountain Robin,2,2,2,2,0
Q7432,species,Q661929,Doryfera johannae,2,2,2,2,0
Q7432,species,Q664821,Blue-headed Wood Dove,2,2,2,2,0
Q7432,species,Q665803,Black wood partridge,2,2,2,2,0
Q7432,species,Q666376,White-tipped Plantcutter,2,2,2,2,0
Q7432,species,Q668679,Paradisaea rudolphi,2,2,2,2,0
Q7432,species,Q669234,white-naped Xenopsaris,2,2,2,2,0
Q7432,species,Q669689,Mindanao Racket-tail,2,2,2,2,0
Q7432,species,Q671425,Black-and-yellow Phainoptila,2,2,2,2,0
Q7432,species,Q671889,White-bellied Antpitta,2,2,2,2,0
Q7432,species,Q673280,tundra bean goose,2,2,2,2,0
Q7432,species,Q678201,Dwarf Koel,2,2,2,2,0
Q7432,species,Q679154,Western Grebe,2,2,2,2,0
Q7432,species,Q682128,Black-and-cinnamon Fantail,2,2,2,2,0
Q7432,species,Q684437,Sulawesi Serpent Eagle,2,2,2,2,0
Q7432,species,Q686287,Kori Bustard,2,2,2,2,0
Q7432,species,Q686769,Long-toed Lapwing,2,2,2,2,0
Q7432,species,Q688607,green-and-gold tanager,2,2,2,2,0
Q7432,species,Q690946,Black-browed Triller,2,2,2,2,0
Q7432,species,Q691183,broad-billed warbler,2,2,2,2,0
Q7432,species,Q692879,Band-tailed Fruiteater,2,2,2,2,0
Q7432,species,Q693154,Neochmia temporalis,2,2,2,2,0
Q7432,species,Q693593,white-tailed kite,2,2,2,2,0
Q7432,species,Q704982,Yellow-legged Gull,2,2,2,2,0
Q7432,species,Q716456,Spangled Kookaburra,2,2,2,2,0
Q7432,species,Q720497,Arctic Warbler,2,2,2,2,0
Q7432,species,Q726873,Anthus hodgsoni,2,2,2,2,0
Q7432,species,Q728051,Samoan Triller,2,2,2,2,0
Q7432,species,Q729676,Spot-bellied Eagle Owl,2,2,2,2,0
Q7432,species,Q731307,Tawny-throated Dotterel,2,2,2,2,0
Q7432,species,Q731910,Giant kingfisher,2,2,2,2,0
Q7432,species,Q73477,Blue-and-white Flycatcher,2,2,2,2,0
Q7432,species,Q737239,Black-crowned Antpitta,2,2,2,2,0
Q7432,species,Q737254,Yellow-throated Spadebill,2,2,2,2,0
Q7432,species,Q73773,Scarlet-headed Flowerpecker,2,2,2,2,0
Q7432,species,Q73779,Long-billed Spiderhunter,2,2,2,2,0
Q7432,species,Q738204,Cassin's Auklet,2,2,2,2,0
Q7432,species,Q73839,Sunda Forktail,2,2,2,2,0
Q7432,species,Q73860,Seicercus grammiceps,2,2,2,2,0
Q7432,species,Q73916,Mangrove Whistler,2,2,2,2,0
Q7432,species,Q73919,Macronus flavicollis,2,2,2,2,0
Q7432,species,Q739777,Plain Mountain Finch,2,2,2,2,0
Q7432,species,Q74022,Orthotomus sepium,2,2,2,2,0
Q7432,species,Q74225,Striped Manakin,2,2,2,2,0
Q7432,species,Q742552,Cuban Trogon,2,2,2,2,0
Q7432,species,Q742698,Harris's Hawk,2,2,2,2,0
Q7432,species,Q742780,Chestnut-headed Crake,2,2,2,2,0
Q7432,species,Q742921,White-chinned Myzomela,2,2,2,2,0
Q7432,species,Q744193,Pale-yellow Robin,2,2,2,2,0
Q7432,species,Q745569,Shelley's Greenbul,2,2,2,2,0
Q7432,species,Q746109,Pteruthius melanotis,2,2,2,2,0
Q7432,species,Q746663,Samoan Fantail,2,2,2,2,0
Q7432,species,Q747837,Virginia Rail,2,2,2,2,0
Q7432,species,Q747998,Philippine Falconet,2,2,2,2,0
Q7432,species,Q748236,Southern Royal Albatross,2,2,2,2,0
Q7432,species,Q748290,Barbary Falcon,2,2,2,2,0
Q7432,species,Q748957,Grey Peacock Pheasant,2,2,2,2,0
Q7432,species,Q749176,Nesocharis shelleyi,2,2,2,2,0
Q7432,species,Q749355,Geokichla crossleyi,2,2,2,2,0
Q7432,species,Q750055,Rufous-sided honeyeater,2,2,2,2,0
Q7432,species,Q750063,Rufous-backed honeyeater,2,2,2,2,0
Q7432,species,Q750067,Leaden Honeyeater,2,2,2,2,0
Q7432,species,Q752465,Wedge-tailed Eagle,2,2,2,2,0
Q7432,species,Q752513,Pallas's Leaf Warbler,2,2,2,2,0
Q7432,species,Q753440,Yellow-bellied Longbill,2,2,2,2,0
Q7432,species,Q753741,Pin-tailed Sandgrouse,2,2,2,2,0
Q7432,species,Q754511,Southern Yellow-billed Hornbill,2,2,2,2,0
Q7432,species,Q754662,Hill Pigeon,2,2,2,2,0
Q7432,species,Q754987,Collared Falconet,2,2,2,2,0
Q7432,species,Q756063,Ivory-billed Woodpecker,2,2,2,2,0
Q7432,species,Q757019,Malagasy Kestrel,2,2,2,2,0
Q7432,species,Q757121,Sylvia conspicillata,2,2,2,2,0
Q7432,species,Q757278,Sylvia deserticola,2,2,2,2,0
Q7432,species,Q760439,Andaman Drongo,2,2,2,2,0
Q7432,species,Q761358,Black-capped Foliage-gleaner,2,2,2,2,0
Q7432,species,Q761384,Greater Antillean Elaenia,2,2,2,2,0
Q7432,species,Q763302,White-winged Diuca Finch,2,2,2,2,0
Q7432,species,Q764054,Purple-tailed Imperial Pigeon,2,2,2,2,0
Q7432,species,Q764213,Austral Parakeet,2,2,2,2,0
Q7432,species,Q765163,Ammomanes grayi,2,2,2,2,0
Q7432,species,Q765614,Bleda syndactylus,2,2,2,2,0
Q7432,species,Q766568,Standardwing bird-of-paradise,2,2,2,2,0
Q7432,species,Q766922,Sulawesi Masked Owl,2,2,2,2,0
Q7432,species,Q767062,Golden Bulbul,2,2,2,2,0
Q7432,species,Q767084,Poephila cincta,2,2,2,2,0
Q7432,species,Q767354,Helmeted Curassow,2,2,2,2,0
Q7432,species,Q767506,Buff-breasted Wheatear,2,2,2,2,0
Q7432,species,Q767991,Tropicranus albocristatus,2,2,2,2,0
Q7432,species,Q768878,Fairy Lorikeet,2,2,2,2,0
Q7432,species,Q769093,Finsch's Wheatear,2,2,2,2,0
Q7432,species,Q769554,Black-bellied Malkoha,2,2,2,2,0
Q7432,species,Q772052,Anthocephala floriceps,2,2,2,2,0
Q7432,species,Q775195,Golden Bush Robin,2,2,2,2,0
Q7432,species,Q775394,Golden Swallow,2,2,2,2,0
Q7432,species,Q775477,Tawny-crowned Honeyeater,2,2,2,2,0
Q7432,species,Q775649,Orange-breasted waxbill,2,2,2,2,0
Q7432,species,Q776048,Erythrura cyaneovirens,2,2,2,2,0
Q7432,species,Q776062,Bearded Bellbird,2,2,2,2,0
Q7432,species,Q776407,Archbold's Bowerbird,2,2,2,2,0
Q7432,species,Q777355,Red-winged Pytilia,2,2,2,2,0
Q7432,species,Q777968,Pied Monarch,2,2,2,2,0
Q7432,species,Q778426,Giant Pitta,2,2,2,2,0
Q7432,species,Q779285,Yellow-billed cardinal,2,2,2,2,0
Q7432,species,Q779688,Thick-billed Miner,2,2,2,2,0
Q7432,species,Q779856,White-cheeked Turaco,2,2,2,2,0
Q7432,species,Q780693,Stymphalornis acutirostris,2,2,2,2,0
Q7432,species,Q780888,Grey-hooded Attila,2,2,2,2,0
Q7432,species,Q781271,Bay-backed Shrike,2,2,2,2,0
Q7432,species,Q781535,Red-breasted Swallow,2,2,2,2,0
Q7432,species,Q781865,Azure-breasted Pitta,2,2,2,2,0
Q7432,species,Q781886,Hardhead,2,2,2,2,0
Q7432,species,Q781928,Australian Owlet-nightjar,2,2,2,2,0
Q7432,species,Q781956,Australasian Darter,2,2,2,2,0
Q7432,species,Q782104,Nankeen Kestrel,2,2,2,2,0
Q7432,species,Q782161,Oriental Hobby,2,2,2,2,0
Q7432,species,Q782463,White-browed Crake,2,2,2,2,0
Q7432,species,Q783125,grey teal,2,2,2,2,0
Q7432,species,Q784524,Bay Coucal,2,2,2,2,0
Q7432,species,Q785007,Purple-crowned Lorikeet,2,2,2,2,0
Q7432,species,Q785217,Highland Elaenia,2,2,2,2,0
Q7432,species,Q786929,Red-bellied Parrot,2,2,2,2,0
Q7432,species,Q787047,Yellow-breasted Chat,2,2,2,2,0
Q7432,species,Q787559,Striolated Puffbird,2,2,2,2,0
Q7432,species,Q787686,Brown-breasted Bulbul,2,2,2,2,0
Q7432,species,Q790627,Brown Lory,2,2,2,2,0
Q7432,species,Q790643,Aratinga pertinax,2,2,2,2,0
Q7432,species,Q790651,Brown-headed Nuthatch,2,2,2,2,0
Q7432,species,Q790664,Brown-headed Parrot,2,2,2,2,0
Q7432,species,Q790670,Chestnut-eared Aracari,2,2,2,2,0
Q7432,species,Q790673,Maroon-bellied Parakeet,2,2,2,2,0
Q7432,species,Q790718,White-browed Bulbul,2,2,2,2,0
Q7432,species,Q794314,Lettered Aracari,2,2,2,2,0
Q7432,species,Q794373,Shining Honeycreeper,2,2,2,2,0
Q7432,species,Q795439,Black Eagle,2,2,2,2,0
Q7432,species,Q795519,Greater Green Leafbird,2,2,2,2,0
Q7432,species,Q795547,Wallace's Hawk-Eagle,2,2,2,2,0
Q7432,species,Q795557,Buff-rumped Woodpecker,2,2,2,2,0
Q7432,species,Q795560,King of Saxony Bird-of-paradise,2,2,2,2,0
Q7432,species,Q795568,Twelve-wired Bird-of-paradise,2,2,2,2,0
Q7432,species,Q795655,Yellow-sided Flowerpecker,2,2,2,2,0
Q7432,species,Q796484,Güldenstädt's Redstart,2,2,2,2,0
Q7432,species,Q796659,Moustached Woodcreeper,2,2,2,2,0
Q7432,species,Q796682,Creamy-crested Spinetail,2,2,2,2,0
Q7432,species,Q804145,Bull-headed Shrike,2,2,2,2,0
Q7432,species,Q804334,Ayeyarwady Bulbul,2,2,2,2,0
Q7432,species,Q809610,Bengal Florican,2,2,2,2,0
Q7432,species,Q81660,Garrulax rufifrons,2,2,2,2,0
Q7432,species,Q820212,White-tipped Swift,2,2,2,2,0
Q7432,species,Q824974,Laughing Kookaburra,2,2,2,2,0
Q7432,species,Q828316,Brown-headed Apalis,2,2,2,2,0
Q7432,species,Q831611,Willet,2,2,2,2,0
Q7432,species,Q833448,Bogota Rail,2,2,2,2,0
Q7432,species,Q835926,Senegal Parrot,2,2,2,2,0
Q7432,species,Q836304,Solitary Sandpiper,2,2,2,2,0
Q7432,species,Q837572,Paltry Tyrannulet,2,2,2,2,0
Q7432,species,Q837757,Anthus gustavi,2,2,2,2,0
Q7432,species,Q838355,Lampornis castaneoventris,2,2,2,2,0
Q7432,species,Q838665,European Stonechat,2,2,2,2,0
Q7432,species,Q839188,Brownish Twistwing,2,2,2,2,0
Q7432,species,Q839532,Cotton Pygmy Goose,2,2,2,2,0
Q7432,species,Q839632,Orange-crested Flycatcher,2,2,2,2,0
Q7432,species,Q839923,Yellow-breasted Bowerbird,2,2,2,2,0
Q7432,species,Q839929,Stripe-headed Antpitta,2,2,2,2,0
Q7432,species,Q839939,Cinnamon-crested Spadebill,2,2,2,2,0
Q7432,species,Q840068,Great Antpitta,2,2,2,2,0
Q7432,species,Q840094,Undulated Antpitta,2,2,2,2,0
Q7432,species,Q841108,Black-capped Gnatcatcher,2,2,2,2,0
Q7432,species,Q841221,Snow Pigeon,2,2,2,2,0
Q7432,species,Q841844,Friendly Fantail,2,2,2,2,0
Q7432,species,Q842538,White-ruffed Manakin,2,2,2,2,0
Q7432,species,Q843125,Western Bearded Greenbul,2,2,2,2,0
Q7432,species,Q843298,Grey-naped Antpitta,2,2,2,2,0
Q7432,species,Q843301,La Selle Thrush,2,2,2,2,0
Q7432,species,Q843305,Peruvian Sierra Finch,2,2,2,2,0
Q7432,species,Q843364,Large Cactus Finch,2,2,2,2,0
Q7432,species,Q843482,White-tailed Shrike-tyrant,2,2,2,2,0
Q7432,species,Q843815,Rusty-winged Barbtail,2,2,2,2,0
Q7432,species,Q844199,Marcapata Spinetail,2,2,2,2,0
Q7432,species,Q844714,Marbled Godwit,2,2,2,2,0
Q7432,species,Q844773,Sceloglaux albifacies,2,2,2,2,0
Q7432,species,Q845065,Vietnamese crested argus,2,2,2,2,0
Q7432,species,Q845220,Rufous-breasted Leaftosser,2,2,2,2,0
Q7432,species,Q845644,Spotted Kestrel,2,2,2,2,0
Q7432,species,Q845942,Grey-headed Lovebird,2,2,2,2,0
Q7432,species,Q845949,Red-faced lovebird,2,2,2,2,0
Q7432,species,Q846974,Great Green Macaw,2,2,2,2,0
Q7432,species,Q849125,Sooty Melidectes,2,2,2,2,0
Q7432,species,Q849173,Phalacrocorax brasilianus,2,2,2,2,0
Q7432,species,Q849988,Bronze-tailed Peacock-Pheasant,2,2,2,2,0
Q7432,species,Q849991,Emerald-spotted Wood Dove,2,2,2,2,0
Q7432,species,Q850931,Red Lory,2,2,2,2,0
Q7432,species,Q851912,Bullock's Oriole,2,2,2,2,0
Q7432,species,Q852185,Hume's Pheasant,2,2,2,2,0
Q7432,species,Q852265,Yellow-billed Cuckoo,2,2,2,2,0
Q7432,species,Q852751,lesser yellow-headed vulture,2,2,2,2,0
Q7432,species,Q852864,Blyth’s Tragopan,2,2,2,2,0
Q7432,species,Q854665,Diard's Trogon,2,2,2,2,0
Q7432,species,Q854690,Purple-gaped Honeyeater,2,2,2,2,0
Q7432,species,Q854694,Carpodacus purpureus,2,2,2,2,0
Q7432,species,Q854701,Purple-collared Woodstar,2,2,2,2,0
Q7432,species,Q854849,Crested Gallito,2,2,2,2,0
Q7432,species,Q855676,Pacific Imperial Pigeon,2,2,2,2,0
Q7432,species,Q859287,Sulawesi Woodcock,2,2,2,2,0
Q7432,species,Q859288,Sulawesi Dwarf Kingfisher,2,2,2,2,0
Q7432,species,Q859324,Blond-crested Woodpecker,2,2,2,2,0
Q7432,species,Q859957,Barred Antthrush,2,2,2,2,0
Q7432,species,Q859975,Schwartz's Antthrush,2,2,2,2,0
Q7432,species,Q860730,Chilean Tinamou,2,2,2,2,0
Q7432,species,Q863106,Trichastoma rostratum,2,2,2,2,0
Q7432,species,Q863123,Malacocincla malaccensis,2,2,2,2,0
Q7432,species,Q863168,MacGregor's Honeyeater,2,2,2,2,0
Q7432,species,Q863179,Blue-throated Bee-eater,2,2,2,2,0
Q7432,species,Q864282,Ruddy Treerunner,2,2,2,2,0
Q7432,species,Q864832,Cercotrichas podobe,2,2,2,2,0
Q7432,species,Q869023,Crested Duck,2,2,2,2,0
Q7432,species,Q874684,Hooded Antpitta,2,2,2,2,0
Q7432,species,Q874907,Wing-banded Antbird,2,2,2,2,0
Q7432,species,Q875949,African Wattled Lapwing,2,2,2,2,0
Q7432,species,Q877666,Indian cuckoo,2,2,2,2,0
Q7432,species,Q882015,Pale-headed Rosella,2,2,2,2,0
Q7432,species,Q882017,Pale-crested Woodpecker,2,2,2,2,0
Q7432,species,Q882026,Nigrita luteifrons,2,2,2,2,0
Q7432,species,Q882404,Festive Amazon,2,2,2,2,0
Q7432,species,Q882415,Blue-bearded Bee-eater,2,2,2,2,0
Q7432,species,Q882545,Heliangelus regalis,2,2,2,2,0
Q7432,species,Q886520,Crimson-rumped Toucanet,2,2,2,2,0
Q7432,species,Q886565,Cuban Green Woodpecker,2,2,2,2,0
Q7432,species,Q888542,Pinnated Bittern,2,2,2,2,0
Q7432,species,Q890892,Gabon Woodpecker,2,2,2,2,0
Q7432,species,Q890897,Tawny-shouldered Blackbird,2,2,2,2,0
Q7432,species,Q890905,Red-shouldered Blackbird,2,2,2,2,0
Q7432,species,Q891067,Barred Long-tailed Cuckoo,2,2,2,2,0
Q7432,species,Q894235,Fan-tailed Raven,2,2,2,2,0
Q7432,species,Q898022,Slaty-backed Chat-Tyrant,2,2,2,2,0
Q7432,species,Q898027,Eastern Whipbird,2,2,2,2,0
Q7432,species,Q898534,Coeligena helianthea,2,2,2,2,0
Q7432,species,Q898544,Coeligena lutetiae,2,2,2,2,0
Q7432,species,Q899019,Anas versicolor,2,2,2,2,0
Q7432,species,Q899732,Crestless Fireback,2,2,2,2,0
Q7432,species,Q900078,Ultramarine Flycatcher,2,2,2,2,0
Q7432,species,Q901086,Scarlet-thighed Dacnis,2,2,2,2,0
Q7432,species,Q901570,Abyssinian Scimitarbill,2,2,2,2,0
Q7432,species,Q901647,Brown-eared Woodpecker,2,2,2,2,0
Q7432,species,Q902098,Nyanza Swift,2,2,2,2,0
Q7432,species,Q902125,Rufous-sided Broadbill,2,2,2,2,0
Q7432,species,Q902738,Megalurulus rufus,2,2,2,2,0
Q7432,species,Q902787,Yellow-billed Jacamar,2,2,2,2,0
Q7432,species,Q902930,Cabot’s Tragopan,2,2,2,2,0
Q7432,species,Q903030,Moustached Antpitta,2,2,2,2,0
Q7432,species,Q903035,Grey-crowned Babbler,2,2,2,2,0
Q7432,species,Q903109,Western Bowerbird,2,2,2,2,0
Q7432,species,Q903123,Slaty Gnateater,2,2,2,2,0
Q7432,species,Q903829,Wire-tailed Manakin,2,2,2,2,0
Q7432,species,Q903920,Worthen's Sparrow,2,2,2,2,0
Q7432,species,Q903929,Black-tailed Tityra,2,2,2,2,0
Q7432,species,Q903942,Dendroica plumbea,2,2,2,2,0
Q7432,species,Q904024,Buffy Fish Owl,2,2,2,2,0
Q7432,species,Q905057,Pale-billed Flowerpecker,2,2,2,2,0
Q7432,species,Q905178,Bridled white-eye,2,2,2,2,0
Q7432,species,Q905257,Yellow-billed Teal,2,2,2,2,0
Q7432,species,Q905290,Bicolored Antpitta,2,2,2,2,0
Q7432,species,Q905817,Trochalopteron cachinnans,2,2,2,2,0
Q7432,species,Q906450,white-throated antpitta,2,2,2,2,0
Q7432,species,Q906542,Vitelline Masked Weaver,2,2,2,2,0
Q7432,species,Q906574,Yellow-gaped honeyeater,2,2,2,2,0
Q7432,species,Q906880,Selasphorus platycercus,2,2,2,2,0
Q7432,species,Q906972,Yellowish-streaked honeyeater,2,2,2,2,0
Q7432,species,Q907786,Glossy-mantled Manucode,2,2,2,2,0
Q7432,species,Q910102,Long-tailed Antbird,2,2,2,2,0
Q7432,species,Q910818,Grey-bellied shrike-tyrant,2,2,2,2,0
Q7432,species,Q911039,Antrostomus cubanensis,2,2,2,2,0
Q7432,species,Q911080,Barred Parakeet,2,2,2,2,0
Q7432,species,Q912111,Northern Red-billed Hornbill,2,2,2,2,0
Q7432,species,Q912197,Jungle Owlet,2,2,2,2,0
Q7432,species,Q913090,Red-fan Parrot,2,2,2,2,0
Q7432,species,Q913892,Brush Bronzewing,2,2,2,2,0
Q7432,species,Q917356,Musk Duck,2,2,2,2,0
Q7432,species,Q919707,Shovel-billed Kookaburra,2,2,2,2,0
Q7432,species,Q920687,Spotted Antpitta,2,2,2,2,0
Q7432,species,Q922245,Black-headed Parrot,2,2,2,2,0
Q7432,species,Q923010,African Golden Oriole,2,2,2,2,0
Q7432,species,Q925478,Antillean Palm Swift,2,2,2,2,0
Q7432,species,Q927133,Taeniopygia bichenovii,2,2,2,2,0
Q7432,species,Q927398,Red-rumped Parrot,2,2,2,2,0
Q7432,species,Q927560,Olive Flyrobin,2,2,2,2,0
Q7432,species,Q928134,Toxostoma rufum,2,2,2,2,0
Q7432,species,Q928569,Blue-naped Pitta,2,2,2,2,0
Q7432,species,Q929489,Colibri coruscans,2,2,2,2,0
Q7432,species,Q930206,Euschistospiza cinereovinacea,2,2,2,2,0
Q7432,species,Q930315,Lagonosticta rara,2,2,2,2,0
Q7432,species,Q930712,pileated woodpecker,2,2,2,2,0
Q7432,species,Q932473,Dusky Eagle-Owl,2,2,2,2,0
Q7432,species,Q932970,Passerina ciris,2,2,2,2,0
Q7432,species,Q933321,Rüppell's Starling,2,2,2,2,0
Q7432,species,Q934165,Aglaiocercus coelestis,2,2,2,2,0
Q7432,species,Q934445,Chimango Caracara,2,2,2,2,0
Q7432,species,Q934557,Solitary Snipe,2,2,2,2,0
Q7432,species,Q934845,Estrilda melanotis,2,2,2,2,0
Q7432,species,Q937201,Eaton's Pintail,2,2,2,2,0
Q7432,species,Q937767,olive-backed euphonia,2,2,2,2,0
Q7432,species,Q938163,Cape Weaver,2,2,2,2,0
Q7432,species,Q938414,Grey Grasswren,2,2,2,2,0
Q7432,species,Q938692,Welcome Swallow,2,2,2,2,0
Q7432,species,Q939459,Stitchbird,2,2,2,2,0
Q7432,species,Q940792,Pink Pigeon,2,2,2,2,0
Q7432,species,Q940808,Rufous-vented Chachalaca,2,2,2,2,0
Q7432,species,Q940937,Cinnamon Neopipo,2,2,2,2,0
Q7432,species,Q941390,Yellow-billed Lorikeet,2,2,2,2,0
Q7432,species,Q941479,Crested Satinbird,2,2,2,2,0
Q7432,species,Q941552,Chabert Vanga,2,2,2,2,0
Q7432,species,Q941562,Lophornis pavoninus,2,2,2,2,0
Q7432,species,Q941644,Lesser Noddy,2,2,2,2,0
Q7432,species,Q941869,Scarlet-breasted Fruit Dove,2,2,2,2,0
Q7432,species,Q941934,Hook-billed Vanga,2,2,2,2,0
Q7432,species,Q942170,Terpsiphone bourbonnensis,2,2,2,2,0
Q7432,species,Q942514,Cinnamon-bellied Imperial Pigeon,2,2,2,2,0
Q7432,species,Q942887,Black-headed Antthrush,2,2,2,2,0
Q7432,species,Q943417,Pycnonotus cyaniventris,2,2,2,2,0
Q7432,species,Q943686,Apapane,2,2,2,2,0
Q7432,species,Q944117,Black-throated Hermit,2,2,2,2,0
Q7432,species,Q944413,Chestnut Weaver,2,2,2,2,0
Q7432,species,Q944505,White-ringed Flycatcher,2,2,2,2,0
Q7432,species,Q944569,Somali Lark,2,2,2,2,0
Q7432,species,Q944661,Black-capped Becard,2,2,2,2,0
Q7432,species,Q944751,Bushy-crested Jay,2,2,2,2,0
Q7432,species,Q945015,Spectacled Prickletail,2,2,2,2,0
Q7432,species,Q945200,Gray Kingbird,2,2,2,2,0
Q7432,species,Q945676,Gurney's Sugarbird,2,2,2,2,0
Q7432,species,Q948662,Long-tailed Starling,2,2,2,2,0
Q7432,species,Q948863,Black-headed Lapwing,2,2,2,2,0
Q7432,species,Q949662,White's Thrush,2,2,2,2,0
Q7432,species,Q952140,Robin Accentor,2,2,2,2,0
Q7432,species,Q952984,Vietnamese Cutia,2,2,2,2,0
Q7432,species,Q953999,California Gull,2,2,2,2,0
Q7432,species,Q955203,Black-fronted Nunbird,2,2,2,2,0
Q7432,species,Q955741,Grey-backed Shrike,2,2,2,2,0
Q7432,species,Q955859,Ecuadorian Ground Dove,2,2,2,2,0
Q7432,species,Q955973,Pearl-spotted Owlet,2,2,2,2,0
Q7432,species,Q956478,Pipra erythrocephala,2,2,2,2,0
Q7432,species,Q960214,Blackish Rail,2,2,2,2,0
Q7432,species,Q963376,Panterpe insignis,2,2,2,2,0
Q7432,species,Q966703,Hume’s Short-toed Lark,2,2,2,2,0
Q7432,species,Q968830,Green Iora,2,2,2,2,0
Q7432,species,Q968889,black fantail,2,2,2,2,0
Q7432,species,Q970207,Golden-eyed Flowerpiercer,2,2,2,2,0
Q7432,species,Q971196,white-winged chough,2,2,2,2,0
Q7432,species,Q971229,Hooded Tinamou,2,2,2,2,0
Q7432,species,Q971520,Desert Sparrow,2,2,2,2,0
Q7432,species,Q973602,Upper Magdalena Tapaculo,2,2,2,2,0
Q7432,species,Q974671,Variable Oystercatcher,2,2,2,2,0
Q7432,species,Q976993,Barred Fruiteater,2,2,2,2,0
Q7432,species,Q978619,Poephila acuticauda,2,2,2,2,0
Q7432,species,Q980495,Philippine Eagle-Owl,2,2,2,2,0
Q7432,species,Q989986,Eopsaltria griseogularis,2,2,2,2,0
Q7432,species,Q991297,Northern Rosella,2,2,2,2,0
Q7432,species,Q992097,Ethiopian Swallow,2,2,2,2,0
Q7432,species,Q994413,Euodice cantans,2,2,2,2,0
